Score_Comercial,Es_Desarrollo_Propio,Precio_Confiable,Municipio,Colonia,Operación,Tipo,Título/Colonia,Precio,precio_m2,precio_m2_vs_mediana,Recámaras,Baños,m²,Completitud,codigo_eb,Liga,lat,lon
45.0,,True,Guadalajara,Americana,RENTA,Departamento,"EN RENTA DEPARTAMENTO TIPO LOFT, COLONIA AMERICANA",16000.0,372.09302325581393,-0.17588676861106597,1.0,1.0,43.0,1.0,EB-WT2809,https://www.aciertamax.com/property/en-renta-departamento-tipo-loft-colonia-americana-americana,20.6774625,-103.3780283
45.0,,True,Guadalajara,Country Club,VENTA,Departamento,PENT HOUSE EN VENTA COUNTRY HABITAT,19990000.0,74868.91385767791,-0.13336384709651702,3.0,3.0,267.0,1.0,EB-UO9147,https://www.aciertamax.com/property/pent-house-en-venta-country-habitat,20.7024541596,-103.3703338002
45.0,,True,Tlajomulco de Zúñiga,Residencial Provenza,RENTA,Casa,Provenza Casa en Venta o Renta,80000.0,166.66666666666666,-0.4190960974857318,4.0,5.0,480.0,1.0,EB-WQ6641,https://www.aciertamax.com/property/provenza-casa-en-venta-o-renta,20.5644489,-103.4562345
45.0,,True,Guadalajara,Country Club,VENTA,Departamento,"Departamento a la Venta en Torres Myth, Country Club,",18500000.0,82589.28571428571,-0.25023465365121067,3.0,3.0,224.0,1.0,EB-WQ5003,https://www.aciertamax.com/property/departamento-a-la-venta-en-torres-myth-country-club,20.7010415,-103.3722498
45.0,,True,Guadalajara,Americana,VENTA,Casa,Casa en Lerdo de Tejada,19900000.0,62187.5,-1.275341176183544,4.0,4.0,320.0,1.0,EB-TK9450,https://www.aciertamax.com/property/casa-en-lerdo-de-tejada,20.6716485083,-103.3669241157
45.0,,True,Guadalajara,Prados de Providencia,VENTA,Casa,Casa Venta Providencia,19900000.0,57020.05730659026,-1.086272711686917,3.0,3.0,349.0,1.0,EB-TF8646,https://www.aciertamax.com/property/casa-venta-providencia-prados-de-providencia,20.6891615,-103.3889212
45.0,,True,Tlajomulco de Zúñiga,Bosques Santa Anita,VENTA,Casa,"VENTA DE CASA ""MODENA"" EN PARAISO II / TLAJOMULCO DE ZUÑIGA",3250000.0,29816.51376146789,-0.1051444059159219,3.0,2.0,109.0,1.0,EB-WV8149,https://www.aciertamax.com/property/venta-de-casa-modena-en-paraiso-ii-tlajomulco-de-zuniga,20.5736777,-103.4887495
45.0,,True,Tlajomulco de Zúñiga,Adamar,VENTA,Casa,CASA EN VENTA ADAMAR RESIDENCIAL MODELO KAHLO,3238000.0,28156.521739130436,-0.043617061973986154,3.0,3.0,115.0,1.0,EB-RB2200,https://www.aciertamax.com/property/casa-en-venta-alva-residencial-modelo-kahlo,20.5275368,-103.4884444
45.0,,True,Tlajomulco de Zúñiga,Bosques Santa Anita,VENTA,Casa,"VENTA DE CASA ""ALBA"" EN PARAISO II / TLAJOMULCO DE ZUÑICA",3230000.0,29907.40740740741,-0.10851336464620696,2.0,2.0,108.0,1.0,EB-WV7959,https://www.aciertamax.com/property/venta-de-casa-alba-en-paraiso-ii-tlajomulco-de-zunica,20.5736777,-103.4887495
45.0,,True,Tlajomulco de Zúñiga,Santa Anita,RENTA,Casa con uso de suelo,VENTA O RENTA DE  LOCAL  EN SANTA ANITA,60000.0,160.0,0.0,6.0,4.0,375.0,1.0,EB-PK7778,https://www.aciertamax.com/property/venta-finca-comercial-en-santa-anita,20.5510062,-103.4455317
45.0,,True,Tlajomulco de Zúñiga,Arboleda Bosques de Santa Anita,VENTA,Casa en condominio,Casa Modelo Malva en Albazur,2994500.0,29701.448125371953,-0.08251291573109625,3.0,3.0,100.82,1.0,EB-WS1255,https://www.aciertamax.com/property/casa-modelo-malva-en-albazur,20.5615927,-103.4904247
45.0,,True,Guadalajara,Prados de Providencia,VENTA,Departamento,PH Rinconada Margaritas,23000000.0,94262.29508196721,-0.42694039335645495,3.0,3.0,244.0,1.0,EB-WG6421,https://www.aciertamax.com/property/ph-rinconada-margaritas,20.6895835,-103.3942917
45.0,,True,Tlajomulco de Zúñiga,Adamar,VENTA,Casa,CASA NUEVA EN VENTA EN ADAMAR RESIDENCIAL MODELO FRIDA,3271000.0,28443.478260869564,-0.05425306044376419,4.0,2.0,115.0,1.0,EB-RB2143,https://www.aciertamax.com/property/casa-nueva-en-venta-en-adamar-residencial-modelo-frida,20.5275368,-103.4884444
45.0,,True,Tlajomulco de Zúñiga,Jardines de Santa Anita,VENTA,Casa,Casa en Coto Zoí Residencial sur,3400000.0,34150.26114905585,-0.2657740730983734,2.0,2.0,99.56,1.0,EB-SY8351,https://www.aciertamax.com/property/se-vende-casa-en-coto-zoi-residencial-sur,20.5413804,-103.4899444
45.0,,True,Tlajomulco de Zúñiga,Villa California,VENTA,Casa,"Casa en Venta , Villa California, Tlajomulco de zuñiga ,Jal",3380000.0,29087.779690189327,-0.07813399186427625,3.0,1.0,116.2,1.0,EB-WO0848,https://www.aciertamax.com/property/casa-en-venta-villa-california-tlajomulco-de-zuniga-jal,20.5367879,-103.4819267
45.0,,True,Tlajomulco de Zúñiga,Nueva Galicia Residencial,VENTA,Casa en condominio,Casa en Venta en el Sereno Etapa 1 en Tlajomulco,2975000.0,30989.583333333332,-0.12946089597570232,3.0,2.0,96.0,1.0,EB-WI0773,https://www.aciertamax.com/property/casa-en-venta-en-el-sereno-etapa-1-en-tlajomulco,20.5709303731,-103.4361761623
45.0,,True,Tlajomulco de Zúñiga,San Agustin,VENTA,Casa,VENTA DE CASA EN ADAMAR RESIDENCIAL / MONSIVAIS / TLAJOMULCO DE ZUÑIGA,2945000.0,28047.619047619046,-0.03958060079425785,2.0,2.0,105.0,1.0,EB-WV5499,https://www.aciertamax.com/property/venta-de-casa-en-adamar-residencial-monsivais-tlajomulco-de-zuniga,20.5288049,-103.4802612
45.0,,True,Tlajomulco de Zúñiga,Arboleda Bosques de Santa Anita,VENTA,Casa en condominio,Casa Modelo Ocre en Albazur,2700575.0,27818.03667078698,-0.013869218069684913,3.0,2.0,97.08,1.0,EB-WS1256,https://www.aciertamax.com/property/casa-modelo-ocre-en-albazur,20.5615927,-103.4904247
45.0,,True,Tlajomulco de Zúñiga,Cortijo de San Agustin,VENTA,Casa en condominio,Casa en Venta en Cortijo San Agustin Tlajomulco de Zuñiga,2774400.0,27469.30693069307,-0.0011592503213875233,2.0,2.0,101.0,1.0,EB-VZ7564,https://www.aciertamax.com/property/casa-en-venta-en-cortijo-san-agustin-tlajomulco-de-zuniga-cortijo-de-san-agustin-casa-en-condominio,20.5335922,-103.4582653
45.0,,True,Guadalajara,Artesanos,VENTA,Casa,Gran casa en Venta ideal para hostal u oficinas,16500000.0,41044.77611940299,-0.5017627203491478,13.0,5.0,402.0,1.0,EB-TM0621,https://www.aciertamax.com/property/gran-casa-en-venta-ideal-para-hostal-u-oficinas,20.6912386,-103.3489987
45.0,,True,Tlajomulco de Zúñiga,Adamar,VENTA,Casa,CASA NUEVA EN VENTA ADAMAR RESIDENCIAL MODELO MONSIVAIS,2877000.0,27400.0,-0.015576702371843807,3.0,2.0,105.0,1.0,EB-RB2106,https://www.aciertamax.com/property/casa-nueva-en-venta-adamar-residencial-modelo-monsivais,20.5275368,-103.4884444
45.0,,True,Guadalajara,San Miguel de Mezquitan,VENTA,Casa,Casa y locales comerciales en venta,18950000.0,27463.768115942028,-0.004855355937441572,5.0,3.0,690.0,1.0,EB-RQ2408,https://www.aciertamax.com/property/casa-y-locales-comerciales-en-venta,20.6973307,-103.3552793
45.0,,True,Tlajomulco de Zúñiga,San Agustin,VENTA,Casa,VENTA DE CASA EN ADAMAR RESIDENCIAL / KAHLO / TLAJOMULCO DE ZUÑIGA,3290000.0,28608.695652173912,-0.06037681713848493,2.0,2.0,115.0,1.0,EB-WV6270,https://www.aciertamax.com/property/venta-de-casa-en-adamar-residencial-kahlo-tlajomulco-de-zuniga-san-agustin,20.5288049,-103.4802612
45.0,,True,Guadalajara,Americana,RENTA,Departamento,"EN RENTA DEPARTAMENTO TIPO LOFT, AMUEBLADO, COLONIA AMERICANA",18000.0,473.6842105263158,-0.4969348008305347,0.0,1.0,38.0,1.0,EB-WS7043,https://www.aciertamax.com/property/en-renta-departamento-tipo-loft-amueblado-colonia-americana,20.6774625,-103.3780283
45.0,,True,Guadalajara,Colomos Providencia,RENTA,Departamento,"Loft en Renta, Col, Providencia, Guadalajara, Jal",17500.0,364.5833333333333,-0.15215467887998327,1.0,1.0,48.0,1.0,EB-WQ7112,https://www.aciertamax.com/property/loft-en-renta-col-providencia-guadalajara-jal,20.7081549,-103.3832788
45.0,,True,Tlajomulco de Zúñiga,Residencial Provenza,VENTA,Casa en condominio,Casa en venta en provenza,14900000.0,30408.163265306124,-0.10827018734600909,4.0,4.0,490.0,1.0,EB-TX5891,https://www.aciertamax.com/property/casa-de-lujo-en-el-sur,20.5644489,-103.4562345
45.0,,True,Tlajomulco de Zúñiga,Los Gavilanes Poniente,VENTA,Casa en condominio,Casa en venta al sur de GDL,14900000.0,30408.163265306124,-0.10827018734600909,3.0,4.0,490.0,1.0,EB-TJ7348,https://www.aciertamax.com/property/casa-en-venta-al-sur-de-gdl,20.5771532,-103.4575343
45.0,,True,Tlajomulco de Zúñiga,San Agustin,VENTA,Casa,Casa en Venta en San Agustín,14700000.0,31612.90322580645,-0.17172729965199776,4.0,4.0,465.0,1.0,EB-RS6232,https://www.aciertamax.com/property/casa-en-venta-en-san-agustin-9a47620c-58bc-42bc-8d8b-ebe6d99e72d8,20.561043,-103.456369
45.0,,True,Tlajomulco de Zúñiga,El Palomar Secc Bosques,VENTA,Casa,CASA EN VENTA EN EL PALOMAR,14500000.0,36250.0,-0.3436005642693189,4.0,4.0,400.0,1.0,EB-WQ7070,https://www.aciertamax.com/property/casa-en-venta-en-el-palomar-982d6190-046a-4f2d-9668-2d1a03d46f68,20.5896992,-103.4690596
45.0,,True,Tlajomulco de Zúñiga,El Cielo Country Club,VENTA,Casa,"Casa en Venta en Esquina, A unos Metros del Campo Golf",15400000.0,41066.666666666664,-0.5221295587860237,3.0,3.0,375.0,1.0,EB-VG5643,https://www.aciertamax.com/property/casa-en-venta-en-esquina-el-cielo-country-club,20.5962055,-103.4754708
45.0,,True,Tlajomulco de Zúñiga,El Cielo Country Club,VENTA,Casa en condominio,Casa en Esquina en El Cielo Country Club,15390000.0,41040.0,-0.4957630979498861,3.0,2.0,375.0,1.0,EB-WK4685,https://www.aciertamax.com/property/casa-en-esquina-en-el-cielo-country-club,20.5910709805,-103.47519803
45.0,,True,Tlajomulco de Zúñiga,El Palomar,VENTA,Casa,Casa en venta en El Palomar con recámara en PB,15220000.0,41492.870968621355,-0.5379267543887916,4.0,4.0,366.81,1.0,EB-QV0454,https://www.aciertamax.com/property/casa-en-venta-el-palomar-con-recamara-en-pb,20.5945045,-103.4636591
45.0,,True,Tlajomulco de Zúñiga,La Rioja,VENTA,Departamento,Departamentos en Venta Fraccionamiento LA RIOJA - Torre Hispania Habitat Vertica,5620000.0,50630.63063063063,-0.10703401141921529,2.0,2.0,111.0,1.0,EB-WU4653,https://www.aciertamax.com/property/departamentos-en-venta-fraccionamiento-la-rioja-torre-hispania-habitat-vertica-1e479de0-7603-4725-86c1-cecc93e8a51c,20.5721987158,-103.4654319077
45.0,,True,Zapopan,Puerta de Hierro,RENTA,Departamento,"DEPARTAMENTO EN RENTA TORRE LANDMARK RESIDENCES, ZAPOPAN JALISCO, ZONA ANDARES.",60000.0,333.3333333333333,-0.08883305129651463,2.0,3.0,180.0,1.0,EB-VZ3606,https://www.aciertamax.com/property/departamento-en-renta-torre-landmark-residences-zapopan-jalisco-zona-andares-puerta-de-hierro-zapopan,20.7079627,-103.4128277
45.0,,True,Zapopan,Valle Real,RENTA,Departamento,Increíble PH Amueblado cerca de Valle Real,65000.0,361.1111111111111,-0.1795691389045575,3.0,3.0,180.0,1.0,EB-SH7442,https://www.aciertamax.com/property/ph-amueblado-por-valle-real,20.7357906,-103.4307714
45.0,,True,Zapopan,Puerta de Hierro,RENTA,Departamento,"Departamento en renta ""Via del Bosque""",63000.0,350.0,-0.14327470386134042,3.0,3.0,180.0,1.0,EB-WN2172,https://www.aciertamax.com/property/departamento-en-renta-via-del-bosque-36f64f0e-4478-4a16-91b4-aad1bfa8a9a8,20.7026545,-103.4171221
45.0,,True,Zapopan,Puerta del Bosque,RENTA,Departamento,Departamento totalmente nuevo en Vía del Bosque,63000.0,356.2743878301193,-0.16376998639959991,3.0,4.0,176.83,1.0,EB-VU1643,https://www.aciertamax.com/property/departamento-totalmente-nuevo-en-via-del-bosque,20.7025308,-103.4169707
45.0,,True,Zapopan,Jardines Universidad,RENTA,Departamento,DEPARTAMENTO EN RENTA EN VÍA DEL BOSQUE,63000.0,350.0,-0.14327470386134042,3.0,3.0,180.0,1.0,EB-UX1443,https://www.aciertamax.com/property/departamento-en-renta-en-via-del-bosque-61c8bb81-0cc8-48dd-a25e-e8b8ca0ad259,20.7025308,-103.4169707
45.0,,True,Guadalajara,Country Club,RENTA,Departamento,Depa Amueblado en renta Nomad Living Zona Country Club,23600.0,416.9611307420495,-0.31767876853634036,1.0,1.0,56.6,1.0,EB-VU4733,https://www.aciertamax.com/property/depa-amueblado-en-renta-nomad-living-zona-country-club-country-club,20.6968302152,-103.3731078596
45.0,,True,Guadalajara,Ladrón de Guevara,RENTA,Departamento,Loft amueblado de 2 niveles en Ladron de Guevara,24000.0,324.3243243243243,-0.024928332100185933,1.0,1.0,74.0,1.0,EB-WJ4472,https://www.aciertamax.com/property/loft-amueblado-de-2-niveles-en-arcos-vallarta-arcos-vallarta,20.6769097,-103.3825317
45.0,,True,Guadalajara,Prados de Providencia,RENTA,Departamento,Departamento nuevo  en renta en Prados Providencia,24000.0,324.3243243243243,-0.024928332100185933,2.0,2.0,74.0,1.0,EB-WD9928,https://www.aciertamax.com/property/departamento-nuevo-en-renta-en-prados-providencia-prados-de-providencia-departamento,20.6873451,-103.3923583
45.0,,True,Guadalajara,Prados de Providencia,RENTA,Departamento,"Departamentos Nuevos en Renta en Prados Providencia, Guadalajara, Jalisco",24000.0,316.20553359683794,0.0007286353700427174,2.0,2.0,75.9,1.0,EB-WD7057,https://www.aciertamax.com/property/departamentos-nuevos-en-renta-en-prados-providencia-guadalajara-jalisco-prados-de-providencia-guadalajara,20.6873451,-103.3923583
45.0,,True,Guadalajara,Colomos Providencia,VENTA,Departamento,Departamento en venta Providencia | 3 rec | Proyecto exclusivo Torre Río | GDL,12846500.0,96590.22556390977,-0.46218054992935675,3.0,3.0,133.0,1.0,EB-VW9359,https://www.aciertamax.com/property/departamento-en-venta-providencia-3-rec-proyecto-exclusivo-torre-rio-gdl,20.7004368,-103.3760048
45.0,,True,Tlajomulco de Zúñiga,Balcones de La Calera,VENTA,Casa,Casa amueblada en venta Balcones de la Calera,14500000.0,27255.639097744363,-0.010225988172420288,5.0,4.0,532.0,1.0,EB-TE0596,https://www.aciertamax.com/property/casa-amueblada-en-venta-balcones-de-la-calera,20.4401835,-103.2636574
45.0,,True,Guadalajara,Lomas Del Country,VENTA,Casa,Casa a 5 minutos de zona financiera,11200000.0,34461.53846153846,-0.2608925822097907,4.0,3.0,325.0,1.0,EB-VQ6644,https://www.aciertamax.com/property/casa-a-5-minutos-de-zona-financiera,20.7002442949,-103.3647413265
45.0,,True,Guadalajara,Arcos Vallarta,VENTA,Casa,"Casa en Venta en Calle Justo Sierra, Zona Arcos Vallarta",11190000.0,28329.113924050635,-0.036516975215067075,3.0,4.0,395.0,1.0,EB-WQ4747,https://www.aciertamax.com/property/casa-en-venta-calle-justo-sierra,20.6775547,-103.3808811
45.0,,True,Guadalajara,Providencia Sur,VENTA,Casa con uso de suelo,"GRAN OPORTUNIAD DE INVERSION EN PROVIDENCIA, EDIFICIO DE 10 RECAMARAS EN VENTA.",11140000.0,46033.05785123967,-0.692722435020195,10.0,10.0,242.0,1.0,EB-WM4631,https://www.aciertamax.com/property/gran-oportuniad-de-inversion-en-providencia-edificio-de-10-recamaras-en-venta,20.6810989,-103.3835692
45.0,,True,Guadalajara,Vallarta Sur,VENTA,Casa,"Casa  o Terreno en venta en Colonia Vallarta, Guadalajara",11000000.0,27848.101265822785,-0.0189174912748648,3.0,2.0,395.0,1.0,EB-WS2307,https://www.aciertamax.com/property/casa-o-terreno-en-venta-en-colonia-vallarta-guadalajara-8575325a-bb2e-4c7e-9cb5-26b9db72b581,20.6717525,-103.386912
45.0,,True,Zapopan,Valle Real,RENTA,Casa en condominio,Casa en renta en Valle Real,65000.0,174.7311827956989,-0.17145907518607978,4.0,3.0,372.0,1.0,EB-WS6036,https://www.aciertamax.com/property/casa-en-renta-en-valle-real-de661596-ba0d-4cdb-9198-7bb9d502ada2,20.7233516,-103.4477127
45.0,,True,Zapopan,Puerta de Hierro,RENTA,Departamento,DEPARTAMENTO EN RENTA HYATT,65000.0,371.42857142857144,-0.2132711143018307,2.0,2.0,175.0,1.0,EB-WQ6640,https://www.aciertamax.com/property/departamento-en-renta-hyatt-puerta-de-hierro-departamento,20.7127559,-103.4121957
45.0,,True,Zapopan,Residencial Poniente,RENTA,Departamento,Departamento en real View,65000.0,339.28385008873573,-0.10827040924324219,3.0,2.0,191.58,1.0,EB-VO6367,https://www.aciertamax.com/property/departamento-en-real-view-residencial-poniente,20.7332205188,-103.4297357437
45.0,,True,Zapopan,Puerta de Hierro,RENTA,Departamento,"Departamento de Lujo en Torre The Landmark, Zona Andares, Zapopan, Jalisco",65000.0,355.1912568306011,-0.16023193990612225,3.0,4.0,183.0,1.0,EB-VM8561,https://www.aciertamax.com/property/departamento-de-lujo-en-torre-the-landmark-zona-andares-zapopan-jalisco,20.7071581,-103.4141098
45.0,,True,Zapopan,Puerta de Hierro,RENTA,Departamento,Departamento en Renta – Landmark Reserve Piso 27,65000.0,464.2857142857143,-0.5165888928772883,2.0,3.0,140.0,1.0,EB-VD2906,https://www.aciertamax.com/property/departamento-en-renta-landmark-reserve-piso-33,20.706776,-103.4135215
45.0,,True,Guadalajara,Americana,RENTA,Departamento,"EN RENTA DEPARTAMENTO TIPO LOFT, COLONIA AMERICANA",18000.0,327.27272727272725,-0.03424586239200574,1.0,1.0,55.0,1.0,EB-WS9261,https://www.aciertamax.com/property/em-renta-departamento-tipo-loft-colonia-americana,20.6725441,-103.3606901
45.0,,True,Guadalajara,Providencia 4a Secc,VENTA,Departamento,"Penthouse en Venta en Puerta Colomos, Providencia",11700000.0,81379.98191555956,-0.23192824134986348,2.0,2.0,143.77,1.0,EB-WI5020,https://www.aciertamax.com/property/exclusivo-penthouse-en-providencia-desarrollo-puerta-colomos,20.6961731,-103.3841431
45.0,,True,Guadalajara,Prados de Providencia,VENTA,Casa,CASA EN VENTA PROVIDENCIA ZAPOPAN JALISCO,11400000.0,38383.83838383838,-0.40440326391512577,4.0,4.0,297.0,1.0,EB-WS0706,https://www.aciertamax.com/property/casa-en-venta-providencia-zapopan-jalisco,20.690323,-103.3856276
45.0,,True,Guadalajara,Ayuntamiento,RENTA,Departamento,Loft en Edificio Inteligente con amenidades con o sin muebles,17500.0,514.7058823529412,-0.6265713113599766,0.0,1.0,34.0,1.0,EB-PN1828,https://www.aciertamax.com/property/loft-en-edificio-inteligente-con-amenidades-con-o-sin-muebles-ayuntamiento,20.6992041,-103.3693107
45.0,,True,Guadalajara,Ayuntamiento,RENTA,Departamento,Departamento tipo loft en renta cerca de Américas,17200.0,416.4648910411623,-0.31611055397207105,0.0,1.0,41.3,1.0,EB-WF9795,https://www.aciertamax.com/property/departamento-tipo-loft-en-renta-cerca-de-americas,20.6930620349,-103.3744996381
45.0,,True,Guadalajara,Jardines del Bosque Norte,RENTA,Departamento,RENTA ESTRENANDO ZONA MINERVA,18000.0,321.42857142857144,-0.015777186277862898,1.0,1.0,56.0,1.0,EB-WD8626,https://www.aciertamax.com/property/renta-estrenando-zona-minerva,20.6693953,-103.3904539
45.0,,True,Tlajomulco de Zúñiga,Tres Reyes,VENTA,Casa en condominio,"Casa en venta, en Tres Reyes, Cajititlan",15990000.0,40075.18796992481,-0.4605991059653689,5.0,4.0,399.0,1.0,EB-VP3903,https://www.aciertamax.com/property/casa-en-venta-en-tres-reyes-cajititlan-tres-reyes,20.4369871,-103.3423594
45.0,,True,Tlajomulco de Zúñiga,El Palomar,VENTA,Casa,"Casa en Venta – El Palomar, Tlajomulco de Zúñiga, Jalisco",15900000.0,27845.88441330998,-0.03210333821521442,4.0,4.0,571.0,1.0,EB-UH1444,https://www.aciertamax.com/property/casa-en-venta-el-palomar-tlajomulco-de-zuniga-jalisco-el-palomar-tlajomulco-de-zuniga,20.5934292,-103.4564492
45.0,,True,Zapopan,Puerta de Hierro,RENTA,Departamento,Landmark reserve piso 32,65000.0,488.7218045112782,-0.5964093609234614,2.0,2.0,133.0,1.0,EB-WU2367,https://www.aciertamax.com/property/landmark-reserve-piso-32,20.706776,-103.4135215
45.0,,True,Guadalajara,Lomas Del Country,RENTA,Departamento,Loft Amueblado en Renta en Guadalajara,18000.0,642.8571428571429,-1.031554372555726,1.0,1.0,28.0,1.0,EB-VJ0133,https://www.aciertamax.com/property/loft-amueblado-en-renta-en-guadalajara,20.697502,-103.3688845
45.0,,True,Guadalajara,Americana,RENTA,Departamento,DEPARTAMENTO EN RENTA EN LA AMERICANA,18000.0,400.0,-0.264078276256896,1.0,1.0,45.0,1.0,EB-UG9064,https://www.aciertamax.com/property/departamento-en-renta-en-la-americana-9f3ac132-c0dc-46fb-bc36-ae29cf4603af,20.6731238,-103.3707297
45.0,,True,Zapopan,Puerta de Hierro,RENTA,Departamento,"Departamento Amueblado de Lujo en Renta ""The Landmark Reserve"" Puerta de Hierro",60000.0,524.063236963927,-0.7118521201272833,2.0,2.0,114.49,1.0,EB-WW1351,https://www.aciertamax.com/property/departamento-amueblado-de-lujo-en-renta-the-landmark-reserve-puerta-de-hierro,20.706776,-103.4135215
45.0,,True,Tlajomulco de Zúñiga,El Cielo Country Club,VENTA,Casa,CASA EN VENTA EN EL CIELO COUNTRY CLUB,14500000.0,38666.666666666664,-0.43317393522060677,3.0,3.0,375.0,1.0,EB-UQ0745,https://www.aciertamax.com/property/casa-en-venta-en-el-cielo-country-club-8adf105c-f1f7-4e4c-b890-e2525dfce771,20.5962055,-103.4754708
45.0,,True,Tlajomulco de Zúñiga,La Rioja,VENTA,Casa,"Residencia Inteligente de Lujo en La Rioja #383 | 4 Recámaras, Sótano con CINE y",17520340.0,39169.10350994858,-0.4517966780107662,4.0,4.0,447.3,1.0,EB-WW0006,https://www.aciertamax.com/property/residencia-inteligente-de-lujo-en-la-rioja-383-4-recamaras-sotano-con-cine-y,20.5733457401,-103.459195395
45.0,,True,Tlajomulco de Zúñiga,Acueducto San Agustín,VENTA,Quinta,"Terraza, Quinta, Casa en TLAJOMULCO",17500000.0,29661.01694915254,-0.43324239947212406,4.0,3.0,590.0,1.0,EB-NE9904,https://www.aciertamax.com/property/terraza-quinta-casa-en-tlajomulco,20.533722,-103.4822295
